proteinID,all_MT,unique_MT
G5BWK3,11512,7918
G5BWK4,2701,1863
G5BWK5,6238,4296
G5BWK6,1180,825
G5BWK7,3493,2433
G5BWL4,10207,6831
G5BWL7,5545,3869
G5BWL9,2557,1715
G5BWM0,1360,914
G5BWM1,2035,1388
G5BWM2,2017,1392
G5BWM8,1981,1353
G5BWN0,3871,2644
G5BWN4,13087,8947
G5BWN5,2755,1858
G5BWN6,2044,1431
G5BWN7,4330,2957
G5BWN8,2800,1919
G5BWN9,17101,11720
G5BWP0,5059,3442
G5BWP3,3061,2119
G5BWP4,3736,2582
G5BWP5,21727,14701
G5BWP8,9298,6383
G5BWP9,4429,3116
G5BWQ1,15256,10503
G5BWQ4,9964,6821
G5BWQ6,775,539
G5BWQ8,10954,7533
G5BWR0,5626,3973
G5BWR3,3007,2077
G5BWR6,6652,4604
G5BWR7,3772,2607
G5BWR8,4861,3336
G5BWR9,7093,4862
G5BWS2,12664,8792
G5BWS5,6436,4449
G5BWS8,991,668
G5BWT3,4753,3248
G5BWT6,8911,6178
G5BWU7,7696,5310
G5BWV3,2782,1906
G5BWV6,3097,2087
G5BWV7,2269,1539
G5BWV8,1819,1248
G5BWW1,7066,4811
G5BWW2,1504,1036
G5BWW3,811,556
G5BWW5,1351,920
G5BWW7,3898,2663
G5BWW8,8038,5516
G5BWW9,7615,5199
G5BWX0,5608,3828
G5BWX1,1819,1246
G5BWX6,6859,4616
G5BWX7,2422,1672
G5BWX8,3745,2548
G5BWY0,7228,4908
G5BWY1,1738,1194
G5BWY2,4267,2896
G5BWY4,5347,3620
G5BWY6,8110,5589
G5BWY7,4348,2948
G5BWY9,4888,3348
G5BWZ0,2476,1685
G5BWZ1,6031,4102
G5BWZ4,21448,14672
G5BWZ7,6625,4489
G5BWZ9,811,564
G5BX01,2467,1715
G5BX07,1369,949
G5BX08,3916,2694
G5BX09,1306,901
G5BX11,901,627
G5BX13,4195,2895
G5BX15,5383,3731
G5BX17,3781,2638
G5BX18,17848,12417
G5BX26,14608,9991
G5BX29,6301,4398
G5BX31,3160,2198
G5BX36,3241,2208
G5BX38,3313,2287
G5BX40,5761,3940
G5BX41,2809,1896
G5BX42,1648,1132
G5BX43,4510,3055
G5BX45,4132,2817
G5BX47,2143,1504
G5BX48,1846,1265
G5BX50,4510,3079
G5BX52,1567,1080
G5BX53,3529,2394
G5BX56,1351,934
G5BX57,9829,6794
G5BX59,13582,9335
G5BX61,5257,3604
G5BX62,7192,4975
G5BX63,1711,1162
G5BX64,2260,1543
G5BX65,3871,2660
G5BX68,1063,733
G5BX70,2908,2008
G5BX75,622,432
G5BX76,1612,1096
G5BX77,12664,8720
G5BX81,4438,3000
G5BX82,4744,3190
G5BX84,2332,1588
G5BX85,3511,2344
G5BX86,7615,5224
G5BX87,3898,2687
G5BX88,3340,2327
G5BX90,4960,3386
G5BX91,5806,3951
G5BX92,13150,8968
G5BX93,4546,3132
G5BX94,9766,6749
G5BX95,4375,3053
G5BX97,1369,952
G5BX98,3529,2394
G5BXA0,3169,2194
G5BXA4,10486,7139
G5BXA5,7399,5070
G5BXA7,1504,1024
G5BXB0,3106,2131
G5BXB1,22996,16062
G5BXB7,3790,2599
G5BXB9,7201,4966
G5BXC0,5509,3716
G5BXC2,3214,2190
G5BXC3,4852,3241
G5BXC8,3088,2094
G5BXD0,5743,3954
G5BXD1,1846,1271
G5BXD3,9199,6393
G5BXD4,4177,2852
G5BXD9,19252,13168
G5BXE0,18748,12909
G5BXE4,4879,3325
G5BXE7,4978,3415
G5BXE8,3169,2159
G5BXF2,10756,7366
G5BXF4,3187,2196
G5BXF5,2071,1422
G5BXF6,7642,5358
G5BXF7,649,425
G5BXG0,2638,1789
G5BXG1,11152,7690
G5BXG2,11143,7632
G5BXG3,3430,2340
G5BXG4,6067,4176
G5BXG5,13195,9029
G5BXG6,3421,2327
G5BXG8,8596,5880
G5BXG9,1990,1363
G5BXH1,3619,2429
G5BXH2,2800,1915
G5BXH3,4285,2926
G5BXH4,2242,1547
G5BXH5,6598,4570
G5BXH6,2323,1591
G5BXH7,5986,4103
G5BXH8,4267,2854
G5BXH9,5824,3947
G5BXI5,6247,4339
G5BXI6,5041,3416
G5BXJ2,7669,5288
G5BXJ3,5644,3823
G5BXJ4,757,522
G5BXJ5,2098,1438
G5BXJ7,3259,2246
G5BXK0,4870,3269
G5BXK1,910,621
G5BXK2,3754,2534
G5BXK3,1990,1371
G5BXK4,7219,4911
G5BXL2,793,534
G5BXL3,1072,740
G5BXL4,2071,1425
G5BXL5,5770,3994
G5BXL6,3277,2265
G5BXL7,4456,3068
G5BXL8,9640,6603
G5BXM0,2557,1737
G5BXM2,4393,3014
G5BXM6,6931,4725
G5BXM9,4357,2942
G5BXN0,23338,15765
G5BXN1,1378,923
G5BXN4,2224,1534
G5BXN5,1468,984
G5BXN9,4168,2786
G5BXP0,10414,7013
G5BXP1,6319,4199
G5BXP3,3952,2659
G5BXP6,9271,6465
G5BXP7,1801,1257
G5BXQ5,7543,5257
G5BXQ7,8830,6200
G5BXQ8,10252,6953
G5BXQ9,6211,4323
G5BXR0,3709,2522
G5BXR1,12844,8839
G5BXR2,27505,19049
G5BXR3,4897,3399
G5BXR4,17911,12380
G5BXR5,6238,4316
G5BXS1,2773,1928
G5BXS3,29386,20193
G5BXS9,3952,2698
G5BXT0,2395,1621
G5BXT1,6805,4672
G5BXT3,2692,1824
G5BXT4,10369,7052
G5BXU1,4033,2799
G5BXU3,3268,2232
G5BXU6,613,432
G5BXU7,8830,5997
G5BXU8,2764,1890
G5BXU9,6004,4027
G5BXV0,5302,3587
G5BXV1,4294,2932
G5BXV3,3943,2689
G5BXV4,2107,1403
G5BXV6,4312,2905
G5BXV7,7120,4877
G5BXV8,2413,1623
G5BXV9,2737,1915
G5BXW2,5761,3928
G5BXW4,3061,2065
G5BXW6,2539,1754
G5BXW8,7678,5122
G5BXX0,2935,1991
G5BXX1,1693,1138
G5BXX3,2386,1637
G5BXX4,7777,5331
G5BXX5,4771,3245
G5BXX6,1846,1258
G5BXX7,4294,2916
G5BXX8,4249,2888
G5BXX9,3367,2322
G5BXY1,1288,865
G5BXY6,5455,3732
G5BXY7,3601,2436
G5BXY9,1531,1055
G5BXZ1,4888,3335
G5BXZ3,16363,11166
G5BXZ5,3745,2569
G5BXZ7,3286,2297
G5BXZ8,1297,888
G5BXZ9,2971,2039
G5BY00,2719,1874
G5BY01,11557,7934
G5BY07,6733,4644
G5BY08,5059,3508
G5BY13,3466,2356
G5BY14,2449,1690
G5BY15,2404,1648
G5BY16,1675,1171
G5BY17,7165,4872
G5BY18,1756,1198
G5BY19,4492,3061
G5BY20,3286,2210
G5BY21,3295,2229
G5BY23,3844,2586
G5BY24,3133,2140
G5BY25,2368,1596
G5BY26,8623,5876
G5BY27,3970,2700
G5BY29,8056,5552
G5BY30,7453,5112
G5BY31,2764,1894
G5BY34,11332,7655
G5BY41,2035,1381
G5BY42,2944,2046
G5BY44,6220,4277
G5BY45,2881,1957
G5BY48,2692,1837
G5BY49,2701,1852
G5BY51,7624,5197
G5BY53,1864,1280
G5BY54,2899,1921
G5BY55,7093,4813
G5BY58,1594,1125
G5BY59,3673,2521
G5BY60,2710,1829
G5BY61,4249,2939
G5BY62,2080,1422
G5BY63,2350,1612
G5BY64,5770,3887
G5BY65,2593,1741
G5BY66,3205,2183
G5BY67,2026,1371
G5BY69,13330,9131
G5BY70,1576,1067
G5BY72,11449,7785
G5BY73,13132,9043
G5BY74,8128,5461
G5BY75,4348,2947
G5BY76,1720,1184
G5BY77,6058,4236
G5BY78,4483,3084
G5BY79,7669,5278
G5BY82,6103,4208
G5BY84,2233,1561
G5BY85,4429,3073
G5BY86,2260,1563
G5BY88,6022,4086
G5BY89,4330,2954
G5BY90,5203,3574
G5BY92,5167,3525
G5BY94,9091,6277
G5BY95,4879,3347
G5BY96,2872,1991
G5BY99,5059,3460
G5BYA0,1846,1275
G5BYA2,1243,865
G5BYA3,4861,3328
G5BYA7,3376,2305
G5BYA8,838,574
G5BYA9,19450,13370
G5BYB0,4861,3365
G5BYB1,7579,5273
G5BYB2,3844,2669
G5BYB3,6832,4766
G5BYB6,1045,726
G5BYB7,4231,2858
G5BYB9,8434,5579
G5BYC1,10297,6985
G5BYC2,5851,3986
G5BYC3,2845,1941
G5BYC4,3556,2492
G5BYC5,3367,2311
G5BYC7,5005,3337
G5BYC8,15733,10822
G5BYC9,5491,3740
G5BYD0,3502,2424
G5BYD1,3637,2524
G5BYD3,13528,9168
G5BYD5,2701,1858
G5BYD7,10306,6943
G5BYE0,4816,3276
G5BYE1,4735,3293
G5BYE4,1999,1357
G5BYE5,15769,10753
G5BYE6,3052,2123
G5BYF0,5797,3901
G5BYF2,1711,1176
G5BYF5,4096,2803
G5BYF6,1765,1217
G5BYF8,1036,721
G5BYF9,5968,4084
G5BYG0,1774,1233
G5BYG1,3745,2533
G5BYG3,14581,10015
G5BYG4,2944,2025
G5BYG7,10315,7113
G5BYG8,5221,3499
G5BYG9,3421,2344
G5BYH1,3988,2749
G5BYH2,1954,1355
G5BYH4,4465,3090
G5BYH6,4303,2962
G5BYI0,5680,3875
G5BYI1,11926,8225
G5BYI6,8002,5496
G5BYI8,2206,1473
G5BYI9,1477,1039
G5BYJ1,1603,1101
G5BYJ9,5779,3863
G5BYK0,1990,1337
G5BYK1,2044,1377
G5BYK2,9127,6323
G5BYK3,9010,6192
G5BYK4,3007,2064
G5BYK5,3664,2481
G5BYK6,28882,19344
G5BYK8,5329,3566
G5BYK9,4510,3108
G5BYL1,2485,1677
G5BYL3,5149,3574
G5BYL4,10036,6809
G5BYL6,1135,778
G5BYL8,4474,3047
G5BYL9,1801,1246
G5BYM1,3061,2076
G5BYM3,3520,2341
G5BYM4,1513,1028
G5BYM5,5896,3994
G5BYN0,8200,5531
G5BYN1,2071,1375
G5BYN2,2395,1634
G5BYN5,5032,3467
G5BYN6,2206,1489
G5BYP3,4654,3119
G5BYP6,6220,4305
G5BYP7,6238,4309
G5BYP9,3250,2208
G5BYQ3,5635,3769
G5BYQ6,2071,1422
G5BYQ8,4240,2904
G5BYS1,4744,3324
G5BYS2,1243,855
G5BYS4,3070,2128
G5BYS5,3007,2037
G5BYS7,8524,5751
G5BYT3,3097,2156
G5BYT6,2458,1680
G5BYT7,2485,1661
G5BYT9,5095,3404
G5BYU0,1306,878
G5BYU1,7840,5311
G5BYU3,6778,4531
G5BYU4,8533,5799
G5BYU6,1702,1149
G5BYU7,8875,5994
G5BYU8,883,603
G5BYU9,3160,2139
G5BYV1,4060,2800
G5BYV3,1864,1253
G5BYV4,5374,3690
G5BYV5,5914,4019
G5BYV6,2467,1645
G5BYV8,1693,1112
G5BYV9,1189,832
G5BYW0,3277,2263
G5BYW1,3745,2659
G5BYW2,4546,3095
G5BYW3,3961,2686
G5BYW4,3196,2159
G5BYW5,3358,2278
G5BYW8,2692,1838
G5BYW9,1216,832
G5BYX0,1792,1228
G5BYX1,2755,1873
G5BYX2,6463,4428
G5BYX4,3214,2225
G5BYX5,8038,5570
G5BYX6,4132,2793
G5BYX7,658,451
G5BYX8,3331,2300
G5BYX9,2845,1924
G5BYY0,964,664
G5BYY1,8875,6022
G5BYY6,2629,1798
G5BYY8,2539,1781
G5BYZ0,8020,5430
G5BYZ1,9163,6129
G5BYZ2,2692,1828
G5BYZ3,2575,1757
G5BYZ6,1936,1293
G5BYZ8,1711,1175
G5BYZ9,20251,13697
G5BZ01,1531,1061
G5BZ02,3277,2255
G5BZ04,8065,5475
G5BZ06,4906,3311
G5BZ07,4240,2877
G5BZ09,4384,3049
G5BZ10,4897,3361
G5BZ12,8668,5928
G5BZ13,5833,4054
G5BZ14,3169,2157
G5BZ16,2512,1736
G5BZ17,1486,1020
G5BZ22,10063,6915
G5BZ26,3736,2590
G5BZ27,2170,1485
G5BZ29,3592,2443
G5BZ30,2440,1659
G5BZ31,2818,1896
G5BZ32,3961,2716
G5BZ33,6328,4322
G5BZ39,10675,7413
G5BZ40,3439,2366
G5BZ42,7570,5215
G5BZ44,7768,5296
G5BZ45,1441,997
G5BZ48,3952,2747
G5BZ58,16876,11801
G5BZ59,1837,1262
G5BZ60,4276,2942
G5BZ61,5185,3555
G5BZ64,10945,7564
G5BZ66,1099,740
G5BZ72,7993,5519
G5BZ73,9469,6497
G5BZ75,1666,1137
G5BZ77,8065,5540
G5BZ79,18640,12633
G5BZ80,2377,1668
G5BZ81,4735,3300
G5BZ82,730,511
G5BZ83,9523,6644
G5BZ84,3997,2728
G5BZ85,8020,5548
G5BZ86,2890,1993
G5BZ87,2296,1585
G5BZ88,3538,2457
G5BZ89,4537,3065
G5BZ93,1171,814
G5BZ94,1513,1040
G5BZ97,3043,2025
G5BZ98,3943,2647
G5BZ99,11782,7717
G5BZA0,6049,4155
G5BZA1,3718,2528
G5BZA3,5050,3463
G5BZA4,5338,3639
G5BZA5,3457,2361
G5BZA6,4456,3039
G5BZA8,3133,2150
G5BZA9,2854,1964
G5BZB0,2008,1361
G5BZB1,9154,6240
G5BZB2,3160,2127
G5BZB3,4069,2748
G5BZB5,3331,2283
G5BZB7,6238,4232
G5BZB8,7732,5308
G5BZB9,4096,2816
G5BZC1,7201,4854
G5BZC2,1450,997
G5BZC3,622,430
G5BZC4,1792,1236
G5BZC6,2827,1951
G5BZC8,6346,4348
G5BZC9,2746,1844
G5BZD0,811,551
G5BZD1,1090,742
G5BZD2,6265,4259
G5BZD9,2584,1790
G5BZE0,10477,7140
G5BZE6,2809,1927
G5BZE7,6472,4508
G5BZE8,4762,3273
G5BZE9,1684,1167
G5BZF2,27370,18577
G5BZF3,3907,2658
G5BZF4,13195,8956
G5BZF9,6067,4127
G5BZG0,766,530
G5BZG1,3664,2492
G5BZG6,13501,9063
G5BZG7,11638,7844
G5BZH3,2287,1579
G5BZH6,7480,5165
G5BZH8,2692,1812
G5BZH9,3178,2156
G5BZI0,10414,7189
G5BZI5,7777,5375
G5BZJ1,1558,1065
G5BZJ2,3043,2097
G5BZJ5,7714,5306
G5BZJ9,4654,3274
G5BZK0,5122,3529
G5BZK1,3259,2299
G5BZK7,1378,953
G5BZK8,3556,2468
G5BZL2,1603,1105
G5BZL3,928,630
G5BZL8,2161,1487
G5BZL9,8911,6049
G5BZM0,46747,32044
G5BZM1,3439,2385
G5BZM2,5077,3449
G5BZM4,4123,2822
G5BZM6,6769,4586
G5BZM9,11449,7782
G5BZN0,3853,2624
G5BZN1,5950,4060
G5BZN2,6013,4086
G5BZN3,6040,4119
G5BZN4,5995,4071
G5BZN5,5995,4098
G5BZN6,2503,1741
G5BZN7,3628,2454
G5BZN8,3610,2468
G5BZN9,22204,15232
G5BZP0,4708,3234
G5BZP1,2638,1836
G5BZQ1,4330,2989
G5BZQ2,3511,2401
G5BZQ3,4933,3416
G5BZQ4,4825,3338
G5BZQ5,865,598
G5BZQ6,7156,5002
G5BZQ7,5347,3664
G5BZQ9,18262,12676
G5BZR5,2161,1505
G5BZR6,3214,2225
G5BZR7,991,690
G5BZS2,6238,4390
G5BZS3,13429,9285
G5BZS8,3970,2726
G5BZS9,3430,2378
G5BZT2,8857,6121
G5BZT3,865,591
G5BZT4,3070,2082
G5BZT5,2026,1368
G5BZT6,3466,2399
G5BZT9,1621,1128
G5BZU0,5698,3859
G5BZU1,11404,7863
G5BZU2,12799,8734
G5BZU3,2692,1811
G5BZU6,4438,3122
G5BZU8,10099,6799
G5BZU9,4843,3267
G5BZV0,1621,1085
G5BZV1,4636,3198
G5BZV2,6850,4712
G5BZV5,16111,11047
G5BZV6,4987,3360
G5BZV7,3196,2122
G5BZV9,5365,3722
G5BZW0,1936,1329
G5BZW1,8686,5978
G5BZW4,3637,2436
G5BZW5,1927,1303
G5BZW6,8407,5710
G5BZW7,34660,23455
G5BZW8,6571,4446
G5BZW9,5554,3824
G5BZX0,11602,7889
G5BZX1,3250,2209
G5BZX2,3907,2705
G5BZX3,7093,4778
G5BZX4,2521,1705
G5BZX5,8803,5972
G5BZX6,4231,2933
G5BZX7,4636,3176
G5BZX8,8281,5627
G5BZX9,12511,8417
G5BZY0,5266,3562
G5BZY1,9964,6877
G5BZY2,7300,5065
G5BZY4,3160,2204
G5BZY7,6769,4582
G5BZY9,3961,2679
G5BZZ0,3709,2528
G5BZZ1,2152,1433
G5BZZ2,4042,2765
G5BZZ3,4258,2897
G5BZZ4,1000,679
G5BZZ5,2809,1936
G5BZZ6,4411,3082
G5BZZ9,16615,11346
G5C000,4294,2945
G5C001,19522,13454
G5C002,6274,4278
G5C003,16561,11543
G5C004,12547,8734
G5C005,7084,4926
G5C006,3448,2363
G5C010,6526,4542
G5C011,12655,8749
G5C012,4177,2886
G5C013,10621,7299
G5C014,9136,6330
G5C017,3367,2347
G5C018,1612,1106
G5C019,9478,6567
G5C020,1423,987
G5C021,7750,5355
G5C022,4762,3261
G5C023,5779,3992
G5C024,6148,4268
G5C027,5401,3744
G5C028,10666,7324
G5C029,2152,1496
G5C031,2737,1886
G5C032,5374,3653
G5C033,7570,5179
G5C034,2818,1909
G5C036,3286,2258
G5C037,3880,2635
G5C041,1225,805
G5C044,4627,3154
G5C045,5716,3937
G5C046,6067,4170
G5C048,4708,3242
G5C050,4294,2937
G5C052,2809,1900
G5C055,2719,1858
G5C056,12871,8849
G5C057,1531,1054
G5C058,14347,9745
G5C059,2089,1436
G5C060,18442,12911
G5C061,2017,1408
G5C062,5761,4012
G5C063,8191,5624
G5C065,2737,1875
G5C067,6598,4548
G5C068,4132,2837
G5C069,2809,1958
G5C072,3952,2743
G5C074,2296,1573
G5C075,2611,1727
G5C080,5941,4048
G5C081,1693,1167
G5C082,3790,2585
G5C084,16912,11487
G5C088,2485,1686
G5C092,31195,21563
G5C093,1018,713
G5C094,874,608
G5C095,2161,1481
G5C097,8659,5940
G5C0A1,13600,9336
G5C0A4,3763,2566
G5C0A6,11638,7896
G5C0A7,1207,809
G5C0B2,4906,3380
G5C0B3,13366,9204
G5C0B6,1477,1022
G5C0B7,3799,2626
G5C0B8,1324,897
G5C0B9,2953,1978
G5C0C0,2998,2043
G5C0C1,2053,1415
G5C0C2,9163,6202
G5C0C4,1765,1198
G5C0C5,2242,1550
G5C0C6,2008,1395
G5C0C9,7066,4872
G5C0D2,3790,2621
G5C0D3,6382,4374
G5C0D4,5248,3581
G5C0D5,3205,2183
G5C0D6,3250,2222
G5C0D7,1522,1046
G5C0D8,15085,10196
G5C0D9,2962,2033
G5C0E0,8326,5756
G5C0E1,79435,55187
G5C0E3,7174,4981
G5C0E4,3853,2673
G5C0E5,4060,2788
G5C0E6,4627,3200
G5C0E7,9640,6579
G5C0F1,4951,3482
G5C0F2,3259,2242
G5C0G0,1189,832
G5C0G1,2017,1415
G5C0G4,4033,2777
G5C0G5,2674,1816
G5C0G6,2233,1514
G5C0G8,6445,4392
G5C0G9,3430,2331
G5C0H0,2098,1460
G5C0H1,24976,17093
G5C0H2,3016,2091
G5C0H3,4339,2999
G5C0H4,1045,715
G5C0H5,5104,3480
G5C0H7,21709,15025
G5C0H9,2665,1845
G5C0I0,12475,8572
G5C0I1,3529,2445
G5C0I4,3331,2277
G5C0I5,22141,15449
G5C0I8,8641,5966
G5C0J0,3061,2107
G5C0J1,4735,3221
G5C0J2,1108,767
G5C0J3,8146,5467
G5C0J4,3295,2266
G5C0J5,2701,1835
G5C0J6,2863,1974
G5C0J8,4420,3049
G5C0K0,1063,713
G5C0K1,5203,3571
G5C0K3,6004,4103
G5C0K7,4573,3158
G5C0K8,16372,11283
G5C0K9,10423,7151
G5C0L3,9649,6668
G5C0L4,3115,2103
G5C0M4,1819,1238
G5C0M7,2764,1904
G5C0M8,4528,3101
G5C0M9,5590,3831
G5C0N2,9685,6695
G5C0N3,1873,1262
G5C0N4,2179,1437
G5C0N5,14797,10151
G5C0N7,5428,3732
G5C0N9,8389,5772
G5C0P2,5338,3671
G5C0P3,7453,5068
G5C0P4,5014,3413
G5C0P6,2161,1455
G5C0P7,1279,869
G5C0Q1,1783,1187
G5C0Q2,5815,3966
G5C0Q3,3826,2594
G5C0Q5,8065,5524
G5C0Q7,1072,727
G5C0Q8,8524,5844
G5C0Q9,8317,5711
G5C0R1,9631,6594
G5C0R2,7021,4844
G5C0R3,3025,2044
G5C0R4,4366,2938
G5C0R5,5626,3840
G5C0R6,9433,6463
G5C0R7,1567,1067
G5C0S1,6193,4232
G5C0S6,4717,3239
G5C0S7,3628,2461
G5C0S8,5509,3773
G5C0S9,6004,4111
G5C0T0,3844,2616
G5C0T1,5095,3541
G5C0T3,6058,4205
G5C0T5,4321,2973
G5C0T7,6454,4403
G5C0T8,5464,3755
G5C0U2,6310,4412
G5C0V1,2503,1733
G5C0V2,12367,8488
G5C0V7,6346,4374
G5C0V8,2800,1914
G5C0W0,1432,963
G5C0W1,3160,2178
G5C0X6,3304,2258
G5C0X7,1432,1004
G5C0Y1,4852,3286
G5C0Y4,1216,841
G5C0Y8,2638,1827
G5C0Y9,3232,2223
G5C0Z0,2098,1421
G5C0Z2,2404,1660
G5C0Z5,3223,2229
G5C103,13024,8950
G5C106,1153,778
G5C108,3619,2499
G5C116,2971,2035
G5C131,5635,3819
G5C133,7183,4980
G5C139,6256,4286
G5C144,5347,3704
G5C145,8731,6019
G5C147,1855,1279
G5C149,2971,2058
G5C150,5491,3736
G5C152,7165,4883
G5C153,17119,11720
G5C156,6157,4098
G5C157,3700,2538
G5C169,2548,1742
G5C170,2998,2048
G5C171,3394,2317
G5C173,1621,1106
G5C177,6850,4723
G5C182,2116,1441
G5C183,3079,2100
G5C185,16174,11071
G5C186,2764,1909
G5C187,3709,2567
G5C189,7723,5247
G5C190,3880,2648
G5C191,6274,4309
G5C192,9847,6738
G5C193,2521,1736
G5C197,5599,3845
G5C1A2,3925,2707
G5C1A3,11350,7849
G5C1A5,4510,3132
G5C1A6,3214,2215
G5C1A7,8263,5701
G5C1A8,6778,4625
G5C1A9,10918,7550
G5C1B1,2827,1929
G5C1B5,1504,1032
G5C1B6,3727,2569
G5C1B8,5707,3959
G5C1C5,2278,1587
G5C1C6,5023,3488
G5C1C7,4645,3222
G5C1C8,3241,2239
G5C1C9,10045,6928
G5C1D0,19333,13354
G5C1D1,1612,1096
G5C1D4,3727,2537
G5C1D5,2476,1685
G5C1D6,2836,1966
G5C1D7,14095,9666
G5C1D8,8614,5915
G5C1D9,3601,2493
G5C1E0,6094,4183
G5C1E1,2215,1505
G5C1E2,3043,2147
G5C1E5,2962,2064
G5C1E6,5590,3905
G5C1E7,4510,3100
G5C1E8,6004,4129
G5C1E9,6868,4725
G5C1F0,2035,1411
G5C1F4,3961,2732
G5C1F6,5770,3979
G5C1G1,6607,4554
G5C1G3,9307,6482
G5C1G4,2611,1795
G5C1H0,1090,742
G5C1H5,3520,2393
G5C1I3,3772,2562
G5C1I6,6751,4681
G5C1J1,7066,4888
G5C1J2,4213,2887
G5C1J3,6292,4393
G5C1J4,757,515
G5C1J6,3889,2612
G5C1J8,10648,7311
G5C1K0,6652,4554
G5C1K1,3241,2241
G5C1K2,17290,11846
G5C1K3,2386,1656
G5C1K4,7111,4866
G5C1K6,3430,2330
G5C1K9,6418,4406
G5C1L0,901,619
G5C1L2,13132,9087
G5C1L3,3169,2176
G5C1L8,4096,2785
G5C1L9,2323,1605
G5C1M0,18676,12803
G5C1M2,7381,5050
G5C1M3,16822,11606
G5C1M4,1450,983
G5C1M5,1351,936
G5C1M7,6346,4273
G5C1M9,3214,2192
G5C1N1,4690,3207
G5C1N4,3997,2703
G5C1N5,5824,3990
G5C1N6,4366,2977
G5C1N7,3871,2668
G5C1N8,9244,6287
G5C1N9,1711,1190
G5C1P1,3160,2176
G5C1P3,5653,3827
G5C1P5,5806,3959
G5C1P6,12079,8229
G5C1P8,9721,6509
G5C1Q0,11170,7626
G5C1Q1,1954,1323
G5C1Q2,6562,4431
G5C1Q3,5446,3739
G5C1Q4,45838,31607
G5C1Q5,6904,4797
G5C1Q6,2449,1710
G5C1Q7,2071,1436
G5C1Q8,5860,4133
G5C1Q9,3457,2371
G5C1R1,4078,2811
G5C1R9,6490,4456
G5C1S1,4231,2904
G5C1S3,4285,2955
G5C1S4,3115,2162
G5C1S5,11323,7801
G5C1S7,4438,3076
G5C1S9,685,487
G5C1T0,9082,6271
G5C1T2,3790,2612
G5C1T4,4132,2799
G5C1T6,1864,1282
G5C1T9,8857,6032
G5C1U0,9793,6844
G5C1U2,4168,2826
G5C1U3,4474,3131
G5C1U4,2062,1427
G5C1Y3,1693,1165
G5C1Y4,5095,3494
G5C1Y6,6364,4435
G5C1Y9,9694,6732
G5C1Z0,25705,17771
G5C1Z2,1603,1124
G5C1Z7,3376,2298
G5C1Z8,4771,3291
G5C1Z9,5644,3878
G5C201,7525,5176
G5C204,3016,2054
G5C205,14077,9785
G5C206,4474,3068
G5C207,9289,6404
G5C214,5878,4049
G5C216,613,418
G5C217,2575,1768
G5C218,9991,6751
G5C219,4681,3217
G5C221,7993,5480
G5C222,2782,1892
G5C223,7282,4955
G5C228,7138,4831
G5C234,7255,5025
G5C235,5374,3730
G5C236,2620,1800
G5C237,3196,2227
G5C238,4366,2982
G5C239,2917,2002
G5C240,2368,1630
G5C241,3556,2452
G5C242,11530,8071
G5C245,6130,4217
G5C246,5401,3695
G5C248,6094,4224
G5C249,3871,2648
G5C250,2611,1773
G5C251,9469,6467
G5C252,8416,5802
G5C253,11827,8096
G5C256,2467,1680
G5C257,1801,1243
G5C259,1693,1156
G5C261,2638,1825
G5C264,6328,4340
G5C265,3151,2175
G5C269,4582,3152
G5C277,1324,918
G5C284,3151,2169
G5C286,1513,1041
G5C289,2206,1546
G5C290,3898,2715
G5C293,5923,4205
G5C294,3322,2307
G5C297,721,501
G5C298,4726,3165
G5C299,10657,7226
G5C2A0,586,399
G5C2A7,5131,3531
G5C2A8,5869,3943
G5C2A9,3601,2504
G5C2B2,1144,788
G5C2B7,2395,1636
G5C2B8,9694,6668
G5C2C0,2701,1890
G5C2C1,5572,3880
G5C2C3,12997,9019
G5C2C4,7597,5224
G5C2C5,16120,11223
G5C2C6,4591,3163
G5C2C8,5473,3777
G5C2D2,7471,5119
G5C2D3,3961,2725
G5C2D5,3763,2589
G5C2D9,7408,5124
G5C2E0,5005,3519
G5C2E2,4096,2824
G5C2E5,9118,6315
G5C2E7,2134,1438
G5C2F1,4438,3044
G5C2F2,1000,679
G5C2F3,2143,1444
G5C2F5,1378,937
G5C2F6,2656,1876
G5C2F8,3187,2184
G5C2F9,1612,1124
G5C2G0,3520,2385
G5C2G1,3520,2411
G5C2G3,5221,3554
G5C2G4,5644,3906
G5C2G5,6049,4126
G5C2G6,4915,3376
G5C2H0,4168,2878
G5C2H2,4177,2889
G5C2H3,2278,1553
G5C2H4,5662,3905
G5C2H5,1801,1244
G5C2H6,1765,1212
G5C2H7,5005,3452
G5C2H9,4330,2975
G5C2I0,3664,2514
G5C2I2,2062,1383
G5C2I3,1000,670
G5C2I4,3223,2243
G5C2I5,3799,2647
G5C2I7,4303,2923
G5C2I8,5248,3627
G5C2J1,8272,5621
G5C2J9,6742,4669
G5C2K2,8479,5797
G5C2K4,2161,1490
G5C2K5,2449,1688
G5C2K9,3592,2442
G5C2L1,1162,792
G5C2L2,6076,4175
G5C2L7,2044,1401
G5C2L9,3925,2701
G5C2M1,2998,2047
G5C2M2,5311,3638
G5C2M3,8299,5626
G5C2N0,7579,5134
G5C2N1,8281,5631
G5C2N9,14473,9857
G5C2P0,5257,3561
G5C2P1,1720,1190
G5C2P2,11998,8275
G5C2P6,2557,1753
G5C2P7,2341,1591
G5C2Q0,2530,1772
G5C2Q3,3457,2353
G5C2Q4,2431,1654
G5C2Q6,3367,2326
