proteinID,all_MT,unique_MT
Q91ZV7,4510,3092
Q91ZW2,3547,2415
Q91ZW3,9469,6580
Q91ZX7,40915,28428
Q91ZZ3,1207,822
Q920A0,2962,2016
Q920A5,4078,2790
Q920A7,7111,4818
Q920A9,3178,2176
Q920B0,9325,6398
Q920B9,1729,1208
Q920C1,4033,2800
Q920D3,1612,1111
Q920E5,3187,2218
Q920F6,11242,7859
Q920G8,3052,2082
Q920G9,4726,3260
Q920I9,13411,9173
Q920M5,4249,2906
Q920M7,4240,2899
Q920N1,2296,1552
Q920N2,6508,4443
Q920N7,3799,2562
Q920P3,6850,4736
Q920P5,5068,3496
Q920Q2,11251,7725
Q920Q4,3781,2607
Q920Q8,5788,3988
Q920R0,14869,10140
Q920S3,2404,1649
Q920V1,2989,2068
Q921C3,20746,14277
Q921C5,7390,5112
Q921D4,2224,1548
Q921D9,5572,3865
Q921E6,3979,2768
Q921F2,3736,2566
Q921F4,5329,3671
Q921G6,6130,4115
Q921G7,5554,3813
Q921G8,8155,5605
Q921H9,2089,1460
Q921I1,6283,4332
Q921I2,5266,3605
Q921I6,8668,5931
Q921I9,2215,1491
Q921J2,1666,1161
Q921K8,8281,5669
Q921K9,1828,1252
Q921L5,6589,4513
Q921L7,3070,2088
Q921L8,5482,3763
Q921M3,10963,7493
Q921M4,9001,6212
Q921M7,2926,2025
Q921N6,6850,4721
Q921N8,2953,2011
Q921Q3,4348,2943
Q921Q7,6877,4601
Q921S7,3817,2614
Q921T2,4690,3202
Q921U8,8317,5611
Q921V5,3988,2738
Q921W0,1774,1214
Q921W4,3142,2171
Q921X6,2854,1999
Q921Y0,1954,1372
Q921Y2,1666,1127
Q921Z5,1792,1253
Q922B2,4519,3142
Q922B6,5356,3697
Q922B9,11278,7680
Q922D4,7606,5255
Q922D8,8425,5756
Q922E4,3646,2511
Q922E6,6211,4277
Q922G2,2773,1949
Q922G7,3880,2685
Q922H1,4798,3331
Q922H2,3745,2591
Q922H7,2233,1536
Q922I5,3358,2300
Q922J3,12529,8701
Q922J9,4645,3207
Q922K7,7147,4886
Q922K9,4618,3205
Q922L6,5329,3678
Q922M3,2845,1954
Q922M5,3952,2729
Q922M7,2098,1439
Q922P9,4924,3371
Q922Q2,5113,3590
Q922Q4,2890,1939
Q922Q8,2773,1908
Q922Q9,3547,2420
Q922R0,3205,2205
Q922R1,3808,2624
Q922R8,4015,2760
Q922S8,6499,4476
Q922T2,3151,2157
Q922U1,6157,4245
Q922U2,5230,3570
Q922V4,4627,3160
Q922W5,2791,1887
Q922X9,6238,4290
Q922Y0,5284,3638
Q922Y1,2683,1828
Q923A2,5482,3816
Q923B0,1351,930
Q923B1,4960,3447
Q923D2,1864,1240
Q923D4,784,549
Q923D5,5779,3945
Q923E4,6643,4597
Q923G2,1360,941
Q923K4,4438,2966
Q923M0,4726,3225
Q923Q2,10027,6881
Q923S9,1837,1263
Q923U0,4276,2942
Q923W1,7687,5370
Q923W9,7183,4881
Q923X4,1414,963
Q923Z3,6031,4100
Q923Z4,1522,1043
Q924A0,4141,2860
Q924A2,22600,15046
Q924A4,1486,1017
Q924C1,10846,7438
Q924C5,15112,10273
Q924C6,6823,4666
Q924D0,3574,2418
Q924H2,6013,4088
Q924H5,3304,2267
Q924H7,5824,4003
Q924H9,6472,4367
Q924K1,2962,2039
Q924L1,3250,2205
Q924M7,3817,2609
Q924S7,3700,2570
Q924S8,4006,2764
Q924T2,2629,1807
Q924T3,2944,2046
Q924T7,9604,6584
Q924W5,9883,6914
Q924W7,10216,6945
Q924X1,1378,954
Q924X2,6958,4779
Q924X6,8974,6240
Q924X7,4429,3051
Q924Y0,3493,2433
Q924Z6,10135,6944
Q925E0,4861,3303
Q925F2,3556,2375
Q925F3,2638,1830
Q925I1,5329,3650
Q925I7,3340,2312
Q925K9,2467,1678
Q925Q5,1162,790
Q925Q8,5716,3914
Q925S4,1639,1119
Q925T4,4474,3061
Q925T6,10153,6914
Q925U4,5878,4022
Q93092,3043,2108
Q99104,16687,11608
Q99J08,3637,2507
Q99J09,3088,2099
Q99J23,4798,3189
Q99J25,2890,1936
Q99J36,3160,2192
Q99J39,4438,2998
Q99J45,4825,3312
Q99J47,2917,1981
Q99J62,3286,2249
Q99J64,3097,2139
Q99J77,3241,2228
Q99J78,4042,2823
Q99J79,3898,2669
Q99J83,2485,1725
Q99J87,6112,4173
Q99J95,3358,2322
Q99J99,2683,1841
Q99JB0,2719,1863
Q99JB2,3187,2164
Q99JB6,3871,2623
Q99JB8,3826,2629
Q99JF8,4762,3324
Q99JG7,3880,2682
Q99JH7,8614,5923
Q99JI4,3511,2427
Q99JL1,2116,1457
Q99JN2,5716,3930
Q99JP0,8056,5562
Q99JP4,775,539
Q99JP6,3214,2181
Q99JP7,5968,4011
Q99JR5,4204,2878
Q99JR6,2215,1532
Q99JR8,4789,3273
Q99JT1,5023,3433
Q99JT2,3754,2610
Q99JU7,2962,2005
Q99JV5,2026,1393
Q99JW1,2800,1917
Q99JW2,3682,2500
Q99JW5,2845,1987
Q99JX1,1909,1320
Q99JX3,4069,2754
Q99JX4,3376,2340
Q99JX7,5572,3839
Q99JY0,4285,2908
Q99JY4,3394,2298
Q99JY9,3772,2601
Q99JZ0,2638,1796
Q99JZ7,4159,2853
Q99K10,7597,5227
Q99K23,4159,2861
Q99K28,4690,3204
Q99K41,9163,6113
Q99K43,5437,3754
Q99K46,8299,5718
Q99K48,4267,2935
Q99K51,5680,3952
Q99K67,8344,5739
Q99K70,3592,2495
Q99K82,5005,3442
Q99K85,3340,2290
Q99K90,6247,4294
Q99KB8,2350,1613
Q99KC7,883,603
Q99KC8,7147,4913
Q99KD5,8506,5792
Q99KE1,5311,3654
Q99KE3,2935,2028
Q99KE8,5797,4030
Q99KF0,9001,6144
Q99KG3,8380,5769
Q99KG7,6049,4094
Q99KH8,3889,2687
Q99KJ5,2377,1611
Q99KJ8,3628,2488
Q99KK2,3898,2680
Q99KN1,3916,2636
Q99KN2,3061,2110
Q99KP3,2881,1972
Q99KP6,4546,3113
Q99KQ4,4429,3074
Q99KR3,2602,1807
Q99KR6,3394,2328
Q99KR7,1864,1267
Q99KR8,4159,2842
Q99KS2,2647,1809
Q99KS6,3070,2139
Q99KU1,3007,2078
Q99KU6,3142,2156
Q99KV1,3232,2218
Q99KW9,5500,3774
Q99KX1,2233,1525
Q99KZ6,4375,3095
Q99L00,3367,2304
Q99L13,3025,2035
Q99L27,3142,2151
Q99L28,1477,1047
Q99L47,3349,2318
Q99L48,4537,3171
Q99L60,3853,2641
Q99L85,2710,1848
Q99L88,4843,3303
Q99L90,4168,2840
Q99LB0,2962,2035
Q99LB2,2521,1690
Q99LB6,3016,2079
Q99LC2,3889,2697
Q99LC3,3205,2221
Q99LC8,2755,1887
Q99LC9,8839,5848
Q99LD4,4249,2938
Q99LD8,2575,1711
Q99LD9,3169,2186
Q99LE1,1783,1199
Q99LE3,2755,1906
Q99LE6,5662,3910
Q99LF1,1729,1185
Q99LF4,4555,3128
Q99LG0,7435,5179
Q99LG2,7993,5556
Q99LG4,3970,2709
Q99LH1,6562,4549
Q99LI7,6463,4500
Q99LI8,6985,4808
Q99LI9,3835,2608
Q99LJ0,5752,3936
Q99LJ1,4078,2797
Q99LJ2,4312,2937
Q99LJ6,1684,1151
Q99LJ7,4969,3410
Q99LJ8,2683,1820
Q99LL3,3781,2595
Q99LL5,4519,3110
Q99LM2,4537,3111
Q99LM3,4141,2859
Q99LM9,3025,2092
Q99LN9,2728,1848
Q99LP6,1963,1353
Q99LQ1,3079,2139
Q99LQ4,604,429
Q99LR1,3592,2467
Q99LS0,1342,923
Q99LS1,2674,1830
Q99LS3,2035,1396
Q99LT0,901,627
Q99LU8,2071,1446
Q99LV7,2296,1575
Q99LW0,3745,2543
Q99LX0,1711,1167
Q99LY9,964,674
Q99LZ3,2017,1402
Q99M01,4069,2808
Q99M03,2620,1809
Q99M04,3367,2309
Q99M07,676,467
Q99M15,3016,2121
Q99M20,2512,1716
Q99M31,4591,3139
Q99M54,2404,1635
Q99M71,2026,1386
Q99M73,5437,3676
Q99M74,4654,3194
Q99M80,13096,8977
Q99M85,3142,2138
Q99M87,4330,2974
Q99MB1,8155,5639
Q99MB2,2962,2023
Q99MB7,2080,1438
Q99MD8,5500,3806
Q99ME2,10135,6830
Q99ME3,8659,5974
Q99ME6,3214,2218
Q99ME7,4024,2748
Q99ME9,5716,3985
Q99MH5,1909,1322
Q99MH6,4249,2907
Q99MI1,10090,7003
Q99MI6,2719,1851
Q99MJ9,6616,4538
Q99MK8,6211,4287
Q99ML0,3970,2733
Q99ML1,1747,1170
Q99ML2,6004,4027
Q99ML4,3889,2640
Q99ML9,8911,6102
Q99MN1,5365,3724
Q99MN9,4879,3343
Q99MP3,1180,799
Q99MP8,5329,3709
Q99MQ1,8803,6027
Q99MQ3,5230,3529
Q99MQ4,3367,2337
Q99MR0,3844,2635
Q99MR1,9406,6371
Q99MR6,7885,5480
Q99MR8,6463,4441
Q99MR9,9811,6804
Q99MS3,1756,1178
Q99MS7,15454,10465
Q99MS8,2737,1834
Q99MU3,10612,7288
Q99MV1,10558,7283
Q99MV5,10693,7362
Q99MV7,14770,10248
Q99MY8,26632,18380
Q99MZ3,7786,5256
Q99MZ6,19027,13067
Q99MZ7,2737,1861
Q99N11,1666,1151
Q99N14,1162,774
Q99N16,4726,3215
Q99N20,2224,1541
Q99N28,3574,2446
Q99N32,9397,6463
Q99N42,4249,2831
Q99N43,4267,2923
Q99N48,5473,3747
Q99N50,8560,5908
Q99N57,5842,4005
Q99N69,3484,2425
Q99N80,2782,1894
Q99N84,2296,1583
Q99N87,3898,2667
Q99N91,838,570
Q99N92,1342,909
Q99N93,2269,1549
Q99N94,2395,1620
Q99N95,3142,2151
Q99N96,3034,2097
Q99NA2,2908,1970
Q99NB1,6148,4178
Q99NB8,5374,3652
Q99NE5,13177,8997
Q99NF1,4798,3297
Q99NF2,4798,3308
Q99NF3,3367,2321
Q99NG0,13204,9006
Q99NH0,23437,15908
Q99NH2,12007,8240
Q99NH8,2053,1381
Q99NI3,8434,5781
Q99P21,4645,3143
Q99P25,6346,4380
Q99P27,1765,1208
Q99P30,2134,1459
Q99P31,3223,2180
Q99P47,11800,8081
Q99P58,1972,1352
Q99P69,4177,2932
Q99P88,12529,8597
Q99PE2,2818,1945
Q99PE5,550,373
Q99PG2,5707,3956
Q99PG4,2125,1479
Q99PI4,7642,5229
Q99PI5,8047,5564
Q99PJ0,3106,2115
Q99PJ2,4969,3429
Q99PL5,6319,4390
Q99PL6,3988,2723
Q99PM3,3412,2367
Q99PM9,2359,1636
Q99PN3,4915,3364
Q99PP2,8488,5853
Q99PP6,4375,3038
Q99PP7,10288,7093
Q99PQ2,4213,2849
Q99PR8,1648,1114
Q99PS0,3808,2630
Q99PT1,1846,1286
Q99PT3,3385,2275
Q99PT9,8983,6133
Q99PU5,6499,4467
Q99PU7,6562,4488
Q99PU8,10963,7432
Q99PV0,21025,14556
Q99PV5,3700,2525
Q99PW4,2206,1487
Q99PW8,9352,6428
Q9CPN8,5221,3607
Q9CPP0,1585,1090
Q9CPP6,1054,730
Q9CPP7,3565,2451
Q9CPQ1,694,478
Q9CPQ3,1288,864
Q9CPR5,2665,1820
Q9CPS6,1495,1042
Q9CPS7,2242,1523
Q9CPS8,964,678
Q9CPT0,2962,2039
Q9CPT3,2242,1547
Q9CPT4,1504,1016
Q9CPT5,1612,1118
Q9CPU0,1666,1163
Q9CPU2,955,642
Q9CPU7,3205,2215
Q9CPV1,2296,1616
Q9CPV2,1000,668
Q9CPV3,1288,902
Q9CPV4,2692,1860
Q9CPV5,1828,1255
Q9CPW0,982,678
Q9CPW2,1576,1056
Q9CPW3,1225,835
Q9CPW4,1369,946
Q9CPW5,1657,1121
Q9CPW7,1801,1261
Q9CPW9,3025,2081
Q9CPX5,2440,1670
Q9CPX7,1225,840
Q9CPX8,514,344
Q9CPX9,766,543
Q9CPY0,2224,1496
Q9CPY1,1162,793
Q9CPY3,2386,1620
Q9CPY4,1153,778
Q9CPY6,1963,1354
Q9CPY7,4681,3197
Q9CPZ1,2656,1859
Q9CPZ8,964,675
Q9CQ02,1801,1219
Q9CQ04,3151,2137
Q9CQ06,1954,1331
Q9CQ10,2026,1400
Q9CQ11,1009,703
Q9CQ13,1567,1092
Q9CQ18,1504,1017
Q9CQ22,1459,1003
Q9CQ24,1702,1181
Q9CQ25,1441,959
Q9CQ26,3826,2664
Q9CQ31,2917,2001
Q9CQ33,7543,5179
Q9CQ36,1072,724
Q9CQ37,1846,1279
Q9CQ39,1306,907
Q9CQ40,1504,1032
Q9CQ48,1423,975
Q9CQ49,1414,978
Q9CQ52,2431,1656
Q9CQ56,2440,1663
Q9CQ60,2323,1568
Q9CQ62,3025,2050
Q9CQ65,2557,1756
Q9CQ66,1306,899
Q9CQ69,748,516
Q9CQ71,1099,759
Q9CQ73,7165,4896
Q9CQ75,901,615
Q9CQ79,2044,1429
Q9CQ80,1594,1092
Q9CQ82,1594,1096
Q9CQ84,1702,1144
Q9CQ86,1045,710
Q9CQ89,1603,1073
Q9CQ90,1405,996
Q9CQ91,766,524
Q9CQ92,1378,943
Q9CQ94,1801,1249
Q9CQA0,1630,1101
Q9CQA3,2548,1771
Q9CQA5,2440,1687
Q9CQA6,1072,742
Q9CQA8,1477,1032
Q9CQA9,1720,1165
Q9CQB2,1450,974
Q9CQB5,1225,843
Q9CQB7,1108,766
Q9CQC2,1027,717
Q9CQC5,2296,1578
Q9CQC7,1171,807
Q9CQC8,2782,1915
Q9CQC9,1792,1215
Q9CQD4,1801,1260
Q9CQD7,1918,1309
Q9CQE3,1090,742
Q9CQE5,1639,1134
Q9CQF0,1738,1195
Q9CQF4,2170,1484
Q9CQF6,2791,1932
Q9CQF8,928,645
Q9CQF9,4555,3125
Q9CQG1,1612,1115
Q9CQG2,4987,3426
Q9CQG3,2053,1410
Q9CQH0,1036,703
Q9CQH3,1711,1171
Q9CQH8,1108,752
Q9CQI3,1288,893
Q9CQI4,2206,1518
Q9CQI7,2035,1414
Q9CQI9,1612,1112
Q9CQJ0,2242,1546
Q9CQJ2,2620,1786
Q9CQJ4,3034,2111
Q9CQJ6,1792,1255
Q9CQJ8,1621,1125
Q9CQK1,1369,948
Q9CQK3,2539,1730
Q9CQL0,1972,1347
Q9CQL1,1324,929
Q9CQL2,3637,2504
Q9CQL4,1351,926
Q9CQL5,1630,1098
Q9CQL6,1702,1153
Q9CQL7,1135,782
Q9CQM0,1927,1309
Q9CQM1,1009,678
Q9CQM5,1117,776
Q9CQN1,6364,4370
Q9CQN3,676,453
Q9CQN7,1225,840
Q9CQP0,595,403
Q9CQP2,1270,883
Q9CQP3,1000,698
Q9CQP8,1756,1213
Q9CQQ0,883,606
Q9CQQ7,2314,1585
Q9CQQ8,937,646
Q9CQR2,757,527
Q9CQR4,1270,859
Q9CQR5,1540,1055
Q9CQR6,2755,1911
Q9CQS2,586,404
Q9CQS5,4933,3425
Q9CQS9,2116,1469
Q9CQT1,3331,2241
Q9CQT6,2071,1437
Q9CQT7,1522,1031
Q9CQU0,1540,1065
Q9CQU5,2278,1594
Q9CQU8,1504,1037
Q9CQV1,1135,785
Q9CQV3,3502,2410
Q9CQV5,1513,1021
Q9CQV6,1135,780
Q9CQV7,1054,714
Q9CQV8,2224,1556
Q9CQW1,1792,1233
Q9CQW2,1684,1164
Q9CQW3,3601,2487
Q9CQW7,1738,1206
Q9CQX0,2116,1474
Q9CQX2,1324,917
Q9CQX4,1000,686
Q9CQX8,928,634
Q9CQY1,1279,869
Q9CQY6,1234,843
Q9CQY9,694,467
Q9CQZ6,946,649
Q9CR00,2008,1389
Q9CR04,1063,743
Q9CR08,1999,1397
Q9CR09,1513,1042
Q9CR11,2053,1427
Q9CR13,1027,694
Q9CR14,3385,2340
Q9CR16,3340,2325
Q9CR20,748,496
Q9CR21,1414,973
Q9CR24,1900,1276
Q9CR25,4411,2956
Q9CR26,2791,1926
Q9CR27,1756,1194
Q9CR30,1702,1139
Q9CR33,3736,2527
Q9CR35,2377,1610
Q9CR36,1666,1151
Q9CR37,1045,705
Q9CR39,3106,2143
Q9CR40,5149,3558
Q9CR41,1171,811
Q9CR42,2881,1987
Q9CR46,1090,759
Q9CR50,2359,1663
Q9CR53,1099,733
Q9CR55,1396,976
Q9CR56,1729,1194
Q9CR58,2629,1779
Q9CR59,2008,1373
Q9CR61,1243,855
Q9CR62,2836,1904
Q9CR63,964,661
Q9CR68,2476,1681
Q9CR75,1171,781
Q9CR78,2485,1737
Q9CR80,1018,711
Q9CR83,1720,1199
Q9CR86,1342,907
Q9CR88,1162,790
Q9CR89,3403,2331
Q9CR92,5266,3670
Q9CR95,2485,1696
Q9CR98,1252,865
Q9CRA0,2710,1840
Q9CRA5,2692,1842
Q9CRA7,1810,1264
Q9CRA9,2287,1598
Q9CRB0,1531,1060
Q9CRB3,1072,720
Q9CRB6,1594,1107
Q9CRB8,1504,1005
Q9CRC3,1144,785
Q9CRC6,955,654
Q9CRC8,5428,3724
Q9CRC9,2494,1718
Q9CRD0,2233,1533
Q9CRD2,2683,1882
Q9CRD4,1432,973
Q9CRT8,8677,5980
Q9CRW3,1144,791
Q9CS00,6958,4776
Q9CS74,5779,3990
Q9CS84,13636,9382
Q9CSB4,10837,7425
Q9CSH3,8632,5985
Q9CSN1,2980,2095
Q9CSP9,3952,2719
Q9CT10,4429,3028
Q9CTN4,5509,3811
Q9CTN5,5176,3632
Q9CTY5,4717,3214
Q9CU62,11107,7821
Q9CU65,12394,8590
Q9CUL5,7723,5363
Q9CUN6,6589,4527
Q9CUU3,13510,9399
Q9CV28,4006,2742
Q9CVB6,2710,1882
Q9CVD2,3205,2215
Q9CVI2,2215,1534
Q9CW03,10963,7665
Q9CW46,6742,4530
Q9CW73,3016,2040
Q9CW79,6832,4773
Q9CWB5,1180,806
Q9CWB7,1045,721
Q9CWD3,2674,1805
Q9CWD8,2881,1947
Q9CWF6,6499,4462
Q9CWG1,2305,1598
Q9CWG8,3934,2686
Q9CWG9,1297,911
Q9CWH0,2719,1864
Q9CWH1,3916,2718
Q9CWH4,2341,1585
Q9CWH5,4150,2876
Q9CWH6,2260,1554
Q9CWI3,2854,1978
Q9CWJ9,5338,3657
Q9CWK3,3088,2104
Q9CWK8,4681,3243
Q9CWL2,1891,1281
Q9CWL8,5077,3515
Q9CWM2,2143,1460
Q9CWN7,4555,3097
Q9CWP6,4384,3043
Q9CWP8,973,666
Q9CWQ2,1378,928
Q9CWQ3,1819,1253
Q9CWQ8,2989,2043
Q9CWR0,5572,3769
Q9CWR1,3349,2276
Q9CWR2,3862,2676
Q9CWR8,3799,2596
Q9CWS0,2575,1768
Q9CWS1,3763,2575
Q9CWS4,5410,3719
Q9CWT6,4870,3242
Q9CWU4,1630,1135
Q9CWU6,2665,1831
Q9CWU9,2944,2029
Q9CWV0,2062,1398
Q9CWV1,7507,5177
Q9CWV6,1684,1175
Q9CWV7,4105,2819
Q9CWW6,1189,815
Q9CWW7,5950,4132
Q9CWX2,2962,2043
Q9CWX4,3403,2324
Q9CWX9,4105,2813
Q9CWY3,4267,2893
Q9CWY4,1171,783
Q9CWY8,2719,1860
Q9CWY9,1981,1368
Q9CWZ7,2818,1966
Q9CX00,3268,2229
Q9CX47,2512,1713
Q9CX53,1504,1035
Q9CX56,3187,2182
Q9CX60,955,666
Q9CX62,2548,1727
Q9CX63,2278,1532
Q9CX66,1675,1161
Q9CX80,1720,1174
Q9CX83,4114,2828
Q9CX97,3502,2391
Q9CX98,4780,3255
Q9CX99,1963,1349
Q9CXA2,3196,2166
Q9CXB8,1900,1303
Q9CXC3,3052,2105
Q9CXC9,4600,3164
Q9CXD6,3070,2071
Q9CXD9,3997,2779
Q9CXE0,5401,3798
Q9CXE2,1900,1323
Q9CXE6,3151,2115
Q9CXF0,4195,2882
Q9CXF4,6049,4185
Q9CXF7,8110,5568
Q9CXG3,4438,3113
Q9CXG9,5212,3569
Q9CXH7,4663,3224
Q9CXI0,2953,2034
Q9CXI3,5527,3806
Q9CXI5,1621,1123
Q9CXJ1,4717,3182
Q9CXK9,11089,7601
Q9CXM0,2467,1704
Q9CXP9,3367,2299
Q9CXS4,2278,1544
Q9CXT6,3736,2570
Q9CXT8,4411,3025
Q9CXU0,1225,861
Q9CXU1,1189,837
Q9CXV1,1441,966
Q9CXV9,2143,1489
Q9CXW2,3241,2234
Q9CXX0,2719,1862
Q9CXX9,2566,1767
Q9CXY9,3565,2458
Q9CXZ1,1468,1009
Q9CY02,928,639
Q9CY16,1684,1140
Q9CY18,3493,2429
Q9CY21,2539,1731
Q9CY25,1864,1312
Q9CY28,2575,1757
Q9CY45,1936,1351
Q9CY52,2692,1847
Q9CY57,2251,1487
Q9CY58,3673,2524
Q9CY62,1495,1039
Q9CY64,2665,1831
Q9CY73,3007,2034
Q9CY94,1954,1340
Q9CYA0,3160,2213
Q9CYB0,3673,2540
Q9CYC5,3142,2166
Q9CYC6,3808,2658
Q9CYD3,3610,2501
Q9CYF5,4159,2821
Q9CYH2,1972,1339
Q9CYH5,3475,2338
Q9CYH6,3295,2241
Q9CYI0,3547,2457
Q9CYI4,3349,2305
Q9CYK1,3250,2226
Q9CYK2,2827,1939
Q9CYL5,1396,966
Q9CYN9,3160,2152
Q9CYP7,4438,3050
Q9CYQ5,1090,728
Q9CYQ7,4168,2880
Q9CYR0,1378,930
Q9CYR6,4888,3340
Q9CYT6,4294,2962
Q9CYU6,4303,2949
Q9CYW4,2269,1525
Q9CYX7,2539,1765
Q9CYZ2,1990,1352
Q9CYZ6,1531,1043
Q9CZ00,1450,995
Q9CZ04,2485,1705
Q9CZ09,3268,2252
Q9CZ13,4330,2957
Q9CZ15,1774,1217
Q9CZ28,2332,1589
Q9CZ30,3574,2493
Q9CZ42,3097,2110
Q9CZ44,3340,2273
Q9CZ49,5176,3475
Q9CZ62,7714,5315
Q9CZ82,1882,1286
Q9CZ83,1153,777
Q9CZ91,3979,2751
Q9CZA6,3106,2125
Q9CZB3,4762,3262
Q9CZC8,3736,2576
Q9CZD0,2521,1712
Q9CZD3,6571,4513
Q9CZD5,2494,1724
Q9CZE3,2017,1392
Q9CZG3,1657,1157
Q9CZG9,1270,881
Q9CZH3,1108,749
Q9CZH7,1612,1099
Q9CZH8,4411,3081
Q9CZJ0,2656,1834
Q9CZJ1,2287,1595
Q9CZJ2,6175,4186
Q9CZJ6,1846,1272
Q9CZJ9,3223,2242
Q9CZK6,5905,4052
Q9CZN4,3826,2621
Q9CZN7,4546,3088
Q9CZN8,4735,3213
Q9CZP0,1963,1316
Q9CZP3,4879,3443
Q9CZP5,3772,2551
Q9CZP7,3025,2108
Q9CZQ9,3079,2119
Q9CZR2,6670,4604
Q9CZR3,2782,1859
Q9CZR8,2926,1990
Q9CZS3,1576,1080
Q9CZT4,6400,4392
Q9CZT6,2494,1719
Q9CZU3,9370,6481
Q9CZU4,3943,2688
Q9CZV5,3718,2558
Q9CZW2,3043,2116
Q9CZW4,6490,4479
Q9CZW5,5509,3841
Q9CZW6,3241,2213
Q9CZX0,4933,3371
Q9CZX2,7129,4931
Q9CZX8,1315,895
Q9D009,2089,1380
Q9D020,2989,2073
Q9D023,1153,775
Q9D024,4357,3049
Q9D032,3502,2368
Q9D051,3241,2214
Q9D071,9289,6276
Q9D074,4798,3298
Q9D075,2872,1993
Q9D083,1819,1252
Q9D084,1288,896
Q9D0A0,4960,3433
Q9D0A3,2044,1397
Q9D0B0,2008,1378
Q9D0B8,3421,2366
Q9D0C1,2755,1894
Q9D0C4,4519,3102
Q9D0D3,5275,3621
Q9D0D4,2827,1931
Q9D0D5,3970,2749
Q9D0E1,6571,4471
Q9D0E3,2044,1377
Q9D0E5,1468,999
Q9D0F1,5788,4048
Q9D0F3,4663,3210
Q9D0F6,3061,2093
Q9D0F9,5068,3480
Q9D0G0,3988,2732
Q9D0I6,4276,2915
Q9D0I8,2161,1479
Q9D0I9,5950,4118
Q9D0J4,1666,1143
Q9D0J8,919,640
Q9D0K0,2647,1831
Q9D0K1,3655,2491
Q9D0K2,4690,3195
Q9D0L4,4735,3244
Q9D0L6,2350,1622
Q9D0L7,2764,1879
Q9D0M0,2629,1785
Q9D0M1,3214,2226
Q9D0M2,3448,2369
Q9D0M3,2935,1974
Q9D0N7,5158,3522
Q9D0P5,3763,2606
Q9D0P7,2971,1978
Q9D0P8,1684,1144
Q9D0Q7,2764,1895
Q9D0R2,6508,4533
Q9D0R4,4924,3362
Q9D0R8,1765,1226
Q9D0R9,3484,2392
Q9D0S4,2575,1734
Q9D0S9,1477,991
Q9D0T2,3061,2087
Q9D0U6,2332,1611
Q9D0V7,1927,1331
Q9D0W5,1504,1031
Q9D112,1864,1282
Q9D113,1603,1074
Q9D114,1621,1095
Q9D115,694,488
Q9D119,1396,953
Q9D125,1549,1070
Q9D131,1504,1052
Q9D136,2845,1936
Q9D140,2647,1817
Q9D142,2008,1361
Q9D154,3421,2350
Q9D159,1153,780
Q9D168,4159,2828
Q9D173,505,341
Q9D174,703,496
Q9D176,2431,1643
Q9D187,1477,1014
Q9D198,2188,1533
Q9D1A0,2044,1381
Q9D1A2,4285,2951
Q9D1A4,2971,2040
Q9D1B1,1351,916
Q9D1B9,2323,1591
Q9D1C1,1621,1115
Q9D1C2,1153,773
Q9D1C3,1018,698
Q9D1C8,1999,1393
Q9D1D6,2215,1507
Q9D1E4,1288,884
Q9D1E6,2206,1519
Q9D1F3,1423,972
Q9D1G0,2512,1721
Q9D1G1,1819,1253
Q9D1G2,1738,1187
Q9D1G5,2161,1482
Q9D1H0,2287,1534
Q9D1H8,1072,724
Q9D1H9,2323,1604
Q9D1I5,1612,1086
Q9D1I6,1315,888
Q9D1J1,2404,1633
Q9D1J3,1900,1305
Q9D1K7,1576,1088
Q9D1L0,1387,931
Q9D1L9,829,568
Q9D1M0,2908,2001
Q9D1M4,1576,1090
Q9D1M7,1819,1224
Q9D1N2,2062,1419
Q9D1N9,1891,1289
Q9D1P0,1612,1109
Q9D1P2,4132,2870
Q9D1P4,2989,2077
Q9D1Q1,1459,1011
Q9D1Q6,3664,2548
Q9D1R2,3169,2132
Q9D1R9,1063,735
Q9D1T5,1108,766
Q9D1X0,1990,1367
Q9D1Y9,1432,994
Q9D1Z3,2233,1503
Q9D211,1054,725
Q9D219,12835,8690
Q9D236,4141,2816
Q9D240,1486,1024
Q9D256,955,659
Q9D263,1441,991
Q9D267,1612,1103
Q9D275,1072,735
Q9D279,5842,3971
Q9D281,5131,3506
Q9D287,2035,1423
Q9D289,1432,986
Q9D291,1756,1209
Q9D2A5,3340,2283
Q9D2C2,4276,2945
Q9D2C6,1846,1260
Q9D2C9,3673,2556
Q9D2D9,3196,2119
Q9D2E1,2422,1656
Q9D2E2,4609,3159
Q9D2F5,3079,2120
Q9D2F8,6157,4265
Q9D2G2,4096,2783
Q9D2G5,12916,8808
Q9D2H2,5536,3864
Q9D2H5,6517,4550
Q9D2H6,5455,3708
Q9D2H8,2899,1977
Q9D2H9,5716,3952
Q9D2I5,7363,5065
Q9D2J7,6985,4840
Q9D2K4,9649,6651
Q9D2L1,5077,3505
Q9D2L5,6886,4752
Q9D2L9,5527,3856
Q9D2N4,3349,2302
Q9D2N9,5392,3697
Q9D2P4,919,626
Q9D2Q2,6427,4373
Q9D2Q3,4006,2734
Q9D2Q8,946,652
Q9D2R0,6058,4134
Q9D2R6,982,666
Q9D2T6,982,686
Q9D2U5,1135,768
Q9D2V5,3466,2370
Q9D2V7,8308,5601
Q9D2W0,802,542
Q9D2X0,1657,1132
Q9D2X5,5581,3836
Q9D2X8,3358,2308
Q9D2Y4,4258,2963
Q9D2Y5,2827,1918
