proteinID_x,Aggregation_x,clusterNumber,length_x,proteinID_y,Aggregation_y,length_y,diff_length,gene_name,Pasta_Aggregation_x,Pasta_Aggregation_y
G5C836,5.708277067348684,1039,1173,Q9D3E6,5.414967408585061,1258,-85,Stag1,0.08525149082676377,0.07949125478560473
G5C7S9,9.32472173913043,14466,115,Q9Z0L6,10.026043478260869,115,0,Pth,0.8695652275471478,0.8695652157428146
G5ATE6,0.49976444444444446,10663,225,Q9D287,0.5002177777777778,225,0,Bcas2,0.44444445395155546,0.44444444089462254
G5BB68,1.3389836584080126,370,1897,Q91YE5,1.3715240868184226,1889,8,Baz2a,0.052714812442580916,0.05293806253369793
G5AWW9,11.957517857142854,12997,168,Q9DB28,9.071964497041419,169,-1,Pop5,0.5952381123771373,0.5917159808365978
G5AUE7,0.9056909090909092,9060,275,P97760,0.905967272727273,275,0,Polr2c,0.36363635872616357,0.36363636883092393
G5AYT4,0.36551968503937,13902,127,Q9D1C2,0.5498818897637795,127,0,Cby1,0.7874016286614178,0.7874015687496064
G5B496,11.070390361445785,10173,415,P07758,9.639980629539957,413,2,Serpina1a,0.24096385863479508,0.24213074619624428
G5AXJ2,2.5122275025278062,2901,989,Q9ESV0,2.6941295215869316,857,132,Ddx24,0.10111223343125378,0.11668611347457142
G5BWY2,0.6322811839323473,5401,473,Q8BXR6,1.0372988764044946,445,28,Peli3,0.21141649420520076,0.2247190985424722
G5BU25,3.7456463576158963,2505,755,P63239,4.417100929614873,753,2,Pcsk1,0.13245033285352298,0.13280212520354348
G5ANE6,1.6946307277628037,3415,1484,Q3UH68,1.3344569536423838,1057,427,Limch1,0.06738544579546976,0.09460738038085965
G5BA15,2.471153543307088,10787,254,Q9CPS7,2.4125725806451617,248,6,Pno1,0.3937007839799214,0.4032258092405322
G5C4T7,2.6193597285067844,5588,442,Q3UX43,1.6144269870609975,541,-99,Ankrd13c,0.2262443456477375,0.18484288462064685
G5C9D6,2.508223981900452,9264,442,Q9JHJ0,2.5035681818181814,352,90,Tmod3,0.22624434286389153,0.2840909102039603
G5B136,0.5964742857142852,9096,350,Q9QXA7,0.6097601156069362,346,4,Trim44,0.28571430323210295,0.2890173222100663
G5BG72,4.682391304347824,9963,299,Q91XW8,4.694755351681958,327,-28,Fkbp6,0.33444816089297663,0.30581040131448123
G5BYF9,2.8446978851963745,3372,662,Q6PCP3,2.5762287878787893,660,2,Dusp16,0.15105740390346978,0.15151515023921247
G5C6Y5,7.617471014492754,13353,138,Q8BGR6,5.399171568627453,204,-66,Arl15,0.7246376678159416,0.49019609693431376
G5AZI7,1.3282749178532307,2388,913,Q8C0R0,1.293448416751788,979,-66,Usp37,0.10952902351526832,0.1021450420144534
G5AXV0,3.134070663811564,5232,467,P24270,2.958043643263758,527,-60,Cat,0.2141327651051818,0.18975331988929584
G5AQ11,1.9596700336700328,11349,297,Q9CQ10,2.4610223214285734,224,73,Chmp3,0.3367003427292794,0.4464285670155181
G5BNI6,14.281702702702702,14579,74,Q9CQN3,14.182108108108107,74,0,Tomm6,1.3513513622,1.3513513416
G5AWG3,13.510773722627743,14600,137,H3BJG9,8.298685714285718,140,-3,Ly6l,0.7299270430481749,0.7142857033642852
G5BG77,2.101855140186916,2546,856,Q99MZ3,1.3720000000000008,864,-8,Mlxipl,0.11682243047223989,0.11574074040263546
G5C0E0,7.624287878787878,2688,924,Q6ZQK0,7.553219123505979,1506,-582,Ncapd3,0.10822510708257142,0.06640106204244817
G5C2F1,3.682365853658534,5362,492,P24529,3.3973373493975907,498,-6,Th,0.20325203208182116,0.20080321056828515
G5BYG4,3.935407975460119,11405,326,Q9CPT0,2.37231707317073,328,-2,Bcl2l14,0.3067484668247852,0.3048780548832012
G5C839,2.5371707650273225,3476,732,Q8BZT2,2.173087074829933,735,-3,Sh3rf2,0.1366120216759713,0.1360544222424406
G5BEG2,6.514290419161681,8099,334,P16125,6.393452095808386,334,0,Ldhb,0.29940118738276944,0.299401187982599
G5BHP8,13.331810526315788,14671,95,P01831,13.223827160493826,162,-67,Thy1,1.052631581532632,0.6172839417318952
G5BLD7,1.1987729138166894,5887,731,Q99KZ6,0.2683175257731958,485,246,Znf639,0.13679890610415577,0.2061855668650406
G5B9D8,2.6174941176470607,11390,255,P46737,4.684735395189001,291,-36,Brcc3,0.39215686038824676,0.3436426096608044
G5BLA3,1.3382368925831196,234,3128,Q52KR3,1.4837778858625152,3084,44,Prune2,0.03196930979326017,0.03242542096750254
G5BAT7,1.4343969631236437,8414,461,Q91W90,4.774930455635492,417,44,Txndc5,0.21691973612114968,0.23980815916169324
G5BW67,1.6770787037037043,8881,648,Q8BPI1,1.2103894348894357,814,-166,Dnaaf2,0.1543209875677622,0.1228501251261511
G5B624,6.680179775280899,10488,267,Q8CAM5,6.674827715355803,267,0,Rab36,0.3745318379107117,0.374531838461266
G5BHZ4,4.2918638360175665,2786,683,Q6ZQ88,3.7748534583821804,853,-170,Kdm1a,0.146412883686098,0.11723329406646099
G5B1E4,1.1572075320512818,923,1248,Q8K1N2,1.0834131305044032,1249,-1,Phldb2,0.0801282049270272,0.08006405121302165
G5ANZ9,6.634888636363628,7849,440,Q6P8Y7,7.327059225512524,439,1,Snx31,0.2272727257014769,0.22779043045983782
G5BF17,3.8068093645484993,5510,598,Q09M05,3.631668724279837,972,-374,Agbl1,0.1672240849430884,0.10288066139445007
G5BEC7,3.8551305841924384,8945,291,Q80V91,3.2373458213256483,347,-56,Dtx3,0.34364256840096175,0.28818444600202175
G5AZ98,8.43369155844156,8953,308,Q3TVP5,6.735668555240792,353,-45,Otulinl,0.32467532641678554,0.2832861214006041
G5BCE6,6.022668171557562,7376,443,Q9R0X4,6.727879271070616,439,4,Acot9,0.22573363864408588,0.22779043919704778
G5C2R6,0.6236736111111107,9144,432,Q62406,3.148456338028173,710,-278,Irak1,0.23148148001071753,0.14084506814835834
G5B6P9,3.4400023364485994,5909,428,O08580,3.4296800947867294,422,6,Esrra,0.233644857920201,0.23696682378211875
G5C7H6,0.8287008547008549,14010,117,Q9CQA6,0.05596610169491526,118,-1,Chchd1,0.8547008525059824,0.8474576456694911
G5BXU7,3.017720408163262,2389,980,Q8BIW9,2.7029876160990653,969,11,Chtf18,0.10204081585117036,0.10319917286388282
G5BC00,6.798246492985972,6368,499,Q61398,7.222591880341879,468,31,Pcolce,0.2004008039929901,0.2136752110241155
G5B9W7,4.2943318584070775,7775,452,Q61152,6.123472406181015,453,-1,Ptpn18,0.22123894405236535,0.22075055339091895
G5C1K0,3.974212737127373,2924,738,Q6PGN3,3.88393650793651,756,-18,Dclk2,0.1355013539613119,0.1322751336983931
G5CA70,0.22280672268907556,10466,238,Q8BL97,4.510749063670406,267,-29,Srsf7,0.42016807011176455,0.37453183946275986
G5BYZ1,2.962039331366767,1495,1017,Q99K41,2.987322517207471,1017,0,Emilin1,0.09832841540135247,0.09832841819522027
G5ARV2,6.009349233390115,4016,587,Q60806,5.609534072900159,631,-44,Plk3,0.17035775045255547,0.1584786044066603
G5ALX4,0.8080047938638545,2332,1043,Q6PD31,1.4027880724174655,939,104,Trak1,0.0958772758499712,0.1064962715220234
G5C8K7,0.49535755258126196,4418,1046,Q8CDM4,1.0504934333958724,1066,-20,Ccdc73,0.0956022938531358,0.0938086294566791
G5BV08,4.565959340011783,357,1697,E9QAE3,4.707801406926408,1848,-151,Btaf1,0.05892751851324463,0.054112555318172446
G5BIZ3,0.9672655954631371,1790,1058,Q7TSI1,1.8300065176908746,1074,-16,Plekhm1,0.09451795695353592,0.09310986664630587
G5AM98,0.1435,13427,140,O35680,0.4342805755395684,139,1,Mrps12,0.7142856951649998,0.7194244384639569
G5BYW9,4.736425373134326,14494,134,A0A1L1STL9,5.616812500000001,112,22,Gm49661,0.7462685510074626,0.892857137200982
G5C9E3,0.9125835866261398,7771,658,Q8BS90,0.17018095238095235,525,133,Bora,0.15197568491869293,0.1904761906428761
G5AKL8,1.3537927369353397,1575,1129,Q80UG8,1.3005146689019271,1193,-64,Ttll4,0.08857395937021165,0.08382229769287765
G5AL83,0.8061469740634007,7808,347,Q9DC33,0.7869393063583814,346,1,Hmg20a,0.2881844297080691,0.2890173422637573
G5BJT3,1.4419102333931773,4538,557,Q5SW45,2.1489625668449186,561,-4,Mks1,0.1795332150233033,0.17825311791847595
G5C6Q5,3.4026922242314646,175,2765,O08710,3.9227631959508305,2766,-1,Tg,0.036166365155036254,0.03615329028662172
G5BNA8,2.795148634984833,2076,989,Q8VID5,3.4411527494908327,982,7,Recql5,0.1011122366511717,0.1018329933807674
G5BZV5,1.6209077697037444,340,1789,Q61292,1.6610366870483613,1799,-10,Lamb2,0.0558971497771604,0.055586437112225065
G5BSN6,4.060996296296294,946,1350,P52332,3.104556808326108,1153,197,Jak1,0.07407407285786234,0.08673027033285259
G5AXZ0,3.34687821380244,2044,1478,Q7M6U3,2.450428965517241,1450,28,Tex14,0.06765899840140507,0.06896551677618647
G5BL57,7.004034482758619,6588,464,Q99KR8,7.677763557483728,461,3,Fuca2,0.21551724021780194,0.21691973984413268
G5B267,1.210445662100456,3438,1095,Q3ULM6,1.1862001836547298,1089,6,Uspl1,0.09132419926372318,0.09182736349477048
G5BC96,1.8150363636363638,7742,1155,Q7TT79,3.898434306569342,822,333,Mcph1,0.08658008734361033,0.12165450266375281
G5BQK9,0.3483480392156862,11742,204,Q9DAW6,1.5154894433781205,521,-317,Prpf4,0.49019609354803906,0.19193858153360854
G5BUR9,0.24675380359612692,350,2892,E9Q3P4,0.1970226893560225,2997,-105,Cenpf,0.03457814661590119,0.03336669967581682
G5BT22,2.6472322274881512,8382,422,Q91WM2,3.208114558472553,419,3,Hdhd5,0.2369668204935547,0.23866348682123628
G5BEJ7,6.983815261044173,11550,498,Q8BVC4,1.097006006006006,333,165,Ccdc68,0.2008032129996693,0.30030030690240234
G5AX65,0.22750712830957232,7988,491,Q64291,0.10574948665297741,487,4,Krt12,0.20366598826619123,0.2053388118078029
G5BYU3,1.0503124999999998,5787,752,Q6P3Y9,1.6088908765652952,559,193,Podnl1,0.1329787235332714,0.17889087433064413
G5AUD6,1.3113929359823389,4968,453,Q3V1N5,1.3362757352941188,544,-91,Heca,0.2207505496418217,0.18382353117111536
G5C2F6,3.5931462585034004,10842,294,Q9QZ47,0.0025735294117647063,272,22,Tnnt3,0.34013604898472805,0.3676470520551467
G5BUV4,1.8155111420612804,2624,718,Q8BUK6,1.6731615598885787,718,0,Hook3,0.1392757684693175,0.1392757636809304
G5BTQ5,1.0584734513274339,12044,226,Q9CQA5,1.1162777777777777,270,-44,Med4,0.4424778734716813,0.3703703681719628
G5BW34,0.02826543209876543,12633,162,O70493,0.02798787878787879,165,-3,Snx12,0.6172839313641977,0.6060606117363638
G5C5G2,1.0174176904176904,5629,409,Q8BUN5,0.9712847058823526,425,-16,Smad3,0.24449877553022012,0.23529411216508225
G5BKM6,1.6762027649769584,11194,217,Q9CX99,1.6726774193548395,217,0,Grap,0.4608294928479262,0.4608294919958525
G5AVI8,2.7915352112676057,11205,213,Q9D0V7,2.5644131455399055,213,0,Ebag9,0.46948356400293484,0.4694835801793593
G5BPB6,4.988260646108652,793,1362,Q9Z0W3,4.88705135520685,1402,-40,Nup160,0.07342143878414543,0.07132667675271268
G5BY62,2.302952173913042,11468,230,Q8R0F8,2.630127753303965,227,3,Fahd1,0.43478261190265205,0.44052863206792936
G5AS86,2.547484790874524,6608,526,E9Q7F2,1.1562953890489918,694,-168,Rnf169,0.19011406812319406,0.1440922145645791
G5C9Z7,1.2340126582278481,5409,474,O88597,1.330468749999999,448,26,Becn1,0.21097046291934607,0.22321428538415172
G5AN82,2.359529262086514,6252,393,P31938,2.3663180661577616,393,0,Map2k1,0.2544529278496694,0.2544529227389492
G5C9P4,1.5925573643410842,1627,1290,F2Z3U3,0.43449999999999944,1266,24,Raph1,0.07751937926188518,0.07898894130060335
G5AX07,3.651126074498565,3290,698,Q0VEE6,0.23014954682779465,662,36,Znf800,0.14326647203919976,0.15105740227865866
G5CBC0,7.4768747980613846,1395,1238,Q8CEL2,7.493658945686897,1252,-14,Cfap61,0.08077544306049998,0.07987220599990583
G5CBJ5,7.746007326007327,9671,273,Q8CFP6,7.490849816849817,273,0,Dnajc27,0.3663003530709381,0.3663003878915092
G5BJ58,2.777730128205125,1652,1560,Q80YE4,2.6618673992673982,1365,195,Aatk,0.0641025629636783,0.07326007386473635
G5ALP3,2.1431733333333334,10946,300,O35690,0.24648407643312098,314,-14,Phox2b,0.33333333471793336,0.3184713394248089
G5BCC3,0.7947454031117391,5209,707,Q8C7U1,0.6501284916201118,537,170,N4bp3,0.14144271692011326,0.1862197434284915
G5BF83,5.133253521126758,13334,142,Q9CQI3,4.38343661971831,142,0,Gmfb,0.704225351490845,0.7042253486485913
G5BEW1,2.8278584615384594,8487,325,Q9Z1B7,1.7931994535519145,366,-41,Mapk13,0.3076923174771384,0.27322404879485507
G5BHB9,5.903805460750853,3486,586,Q8BUL5,5.751762798634811,586,0,Klhl7,0.17064846426704774,0.17064846436107264
G5C058,0.6005134965473947,853,1593,Q3UHU5,0.835587146529564,1945,-352,Mtcl1,0.06277463918002454,0.051413880794374
G5AS06,4.489628472222221,9335,288,P30280,4.461629757785466,289,-1,Ccnd2,0.34722221924999996,0.34602076204314547
G5B1Q1,1.7460297723292468,5052,571,P50586,1.9698099009900987,505,66,Tub,0.17513135085889664,0.19801980333732672
G5AZS5,3.0480604166666674,6095,480,P50136,3.6972466063348404,442,38,Bckdha,0.2083333278959543,0.22624434629340262
G5AZX0,3.1575646853146853,8944,572,Q8VC34,4.360338762214987,614,-42,Rpap2,0.17482517287084973,0.16286645009722192
G5BKZ0,0.6802923433874708,10521,431,Q3V0Q6,0.12178936170212767,470,-39,Spag8,0.23201855410487257,0.2127659569521489
G5AM16,2.9352314647377944,7681,553,Q8BHB9,2.711817114093958,596,-43,Clic6,0.18083182471665088,0.16778523349484492
G5B003,0.2881761658031088,14094,193,Q9CQP3,0.0,110,83,Chchd5,0.5181347089383419,0.9090909134954543
G5AKP7,1.5046468172484597,6564,487,P30658,1.430651252408478,519,-32,Cbx2,0.20533880890012324,0.19267822969623832
G5C7S1,2.302690082644628,12161,242,P46718,4.043740524781342,343,-101,Pdcd2,0.41322314753553707,0.2915451913624489
G5AS44,4.303994023904383,5885,502,A2AIG8,4.817145418326692,502,0,Accs,0.1992031892187851,0.1992031929541066
G5ANC6,1.7030635897435906,1382,975,Q5DTM8,1.7041305241521063,973,2,Rnf20,0.10256410388300309,0.10277492261117775
G5B324,2.708325431034483,7461,464,O55203,3.09761126005362,373,91,Ldb2,0.21551724115489643,0.26809651393637535
G5CA86,0.9717430555555557,7611,432,P21956,1.0752397408207348,463,-31,Mfge8,0.23148147602986105,0.21598272150739278
G5BB84,2.3167491496598656,756,1176,Q6PDG5,2.247310799670238,1213,-37,Smarcc2,0.0850340142864965,0.08244023146659736
G5BZ72,0.8068184892897404,3937,887,Q8BGI4,0.6348816738816738,693,194,Fam13a,0.1127395709170914,0.14430014374213562
G5B631,3.3188407407407396,11396,270,Q7TPD7,2.8527320261437934,306,-36,Lrrc75b,0.3703703743701479,0.32679738565356237
G5BWX1,4.321820895522387,11528,201,Q9D1G1,4.321820895522387,201,0,Rab1b,0.49751240253457707,0.49751244330537336
G5BLY3,0.9486284875183563,2975,681,Q3ULB5,1.354102639296188,682,-1,Pak6,0.1468428739487695,0.14662756643252708
G5B2U3,1.8224254859611233,2971,926,F7BJB9,1.8020403397027607,942,-16,Morc3,0.10799135847384551,0.10615711343000434
G5C5F8,5.33931847133758,13061,157,Q0VG49,6.599643312101909,157,0,,0.6369426734140127,0.6369426488682164
G5B888,5.786098360655735,10202,305,O35400,7.501384615384613,338,-33,Sult2b1,0.3278688558568131,0.2958579807593151
G5BJ72,0.3365399061032865,12835,213,Q9DB15,0.18989552238805976,201,12,Mrpl12,0.46948357346807507,0.4975124445462685
G5ASX8,9.247233576642337,11275,274,Q8BV13,5.620795454545457,264,10,Cops7b,0.36496350082602186,0.37878787564602256
G5BXJ5,1.0559956896551725,10630,232,Q64705,2.2722630057803466,346,-114,Usf2,0.43103449337758615,0.28901734618057784
G5B899,6.478026415094341,8702,530,Q64GA5,3.857184254606367,597,-67,Pla2g4c,0.1886792450436792,0.1675041883266165
G5B7E3,2.147733727810651,7971,338,O35261,2.5595273522975943,457,-119,E2f3,0.2958579769291718,0.21881840047732393
G5B4B4,2.8366210937499994,5605,512,P32921,3.027765072765075,481,31,Wars,0.19531249712851553,0.20790020693949696
G5BDD7,4.01471875,12639,192,Q9D1G2,3.579333333333335,192,0,Pmvk,0.5208333501385419,0.5208333232760417
G5BA64,2.4485094972067034,3230,895,Q91WD7,2.059720090293455,886,9,Kif18a,0.11173184385986584,0.11286682071472118
G5C9D8,0.08747580645161288,14113,124,Q9D7V2,0.057004651162790715,215,-91,Lysmd2,0.8064516190975808,0.46511628339906963
G5BXH7,5.8627906626506014,3657,664,Q8BWR8,6.398198250728865,686,-22,Rhpn2,0.15060240928171675,0.14577259162774053
G5AV21,0.4628160535117057,8630,299,O54751,1.4500668896321074,299,0,Crx,0.3344481606096988,0.3344481734431437
G5BBG5,4.031911870503596,3606,556,Q6NVF9,3.945785843920141,551,5,Cpsf6,0.17985611753862762,0.18148820396738247
G5BHS6,3.895428240740741,1869,864,P49717,3.920967517401388,862,2,Mcm4,0.11574073995837383,0.11600928272234103
G5BTT4,4.914054715622758,605,1389,Q99P88,4.699265995686551,1391,-2,Nup155,0.07199423879990796,0.07189072650519246
G5BWI3,6.695111111111111,5880,477,P51175,5.578023060796648,477,0,Ppox,0.209643605840325,0.20964360897699372
G5C9K1,5.499027173913039,2482,736,Q6S5J6,5.6756317934782565,736,0,Krit1,0.13586956513087226,0.13586956240554343
G5ASG2,4.374476547842402,4095,533,Q8JZM7,4.073457627118646,531,2,Cdc73,0.1876172639088407,0.18832391541137863
G5ASW7,4.227181283684473,198,2041,G5E870,4.287873580246914,2025,16,Trip12,0.04899559015362947,0.04938271758933508
G5BDG5,4.079299242424243,10674,264,Q9R088,2.769585185185184,270,-6,Tk2,0.3787878684579089,0.3703703752162078
G5C094,1.697947916666667,14199,96,P10639,2.2572190476190483,105,-9,Txn,1.0416667171187493,0.9523809521361905
G5AQF2,9.199113187954316,1314,963,Q8K0C1,9.14649636552441,963,0,Ipo13,0.10384216116060552,0.10384215901394381
G5C7V1,7.90814853420195,513,1535,Q8BWT5,7.8446467498358405,1523,12,Dip2a,0.06514657918735324,0.06565988170744137
G5BRU4,2.180385496183204,3112,786,Q8BWA8,1.829273067331669,802,-16,Arhgef19,0.12722645969529264,0.12468827689879505
G5AY84,4.672850844277671,1947,1066,Q6NXY1,3.8959869477911604,996,70,Tbc1d31,0.09380863196417619,0.10040160642259366
G5BT05,8.409739999999998,9937,300,Q9CPP7,7.921954430379749,395,-95,Lipf,0.3333333411853335,0.2531645583037976
G5B6E9,3.6756075345732,180,2097,Q9Z1T6,3.630028135431567,2097,0,Pikfyve,0.04768717284673796,0.0476871718452634
G5C7J6,12.474377551020416,14720,98,Q8BGG2,9.485935064935058,154,-56,Gm5148,1.0204081741856124,0.6493506559025347
G5BJQ6,0.011877394636015325,13306,261,Q3UYG1,0.033272445820433434,323,-62,Ccdc160,0.3831417634597703,0.30959752015151704
G5C2X6,4.656884587813626,655,1395,P97793,4.530265268352871,1621,-226,Alk,0.07168458953116669,0.06169031462369065
G5BLD6,4.123105169340461,4022,561,Q61024,3.9604331550802097,561,0,Asns,0.17825312396479492,0.17825311855171674
G5B1I0,2.9455061728395076,7799,810,Q9JJ26,2.388383311603648,767,43,Mefv,0.12345678949320735,0.13037809624046395
G5AT48,2.7769999999999984,8345,311,Q9DB40,2.95909967845659,311,0,Med27,0.32154339730747467,0.3215434052761177
G5B005,3.128507407407407,12888,270,P01582,2.5622814814814814,270,0,Il1a,0.37037037660592564,0.3703703688296297
G5C655,4.191677192982456,1403,1140,Q6P9Q4,4.557578111946534,1197,-57,Fhod1,0.08771929903511407,0.08354219107075248
G5B2Y5,0.7156635514018687,2310,1070,B2RRE4,0.5572609099350052,1077,-7,Znf518b,0.0934579458861589,0.09285051074722851
G5C3G3,4.916129370629365,1073,1144,Q9Z1Q9,4.2259809976246965,1263,-119,Vars,0.08741258819985757,0.07917656478422759
G5BC79,3.672320685434516,2222,817,P25206,3.771822660098519,812,5,Mcm3,0.12239901903388745,0.12315270903258319
G5AMI9,2.39999031007752,5009,516,Q8C7V3,2.4125625,528,-12,Utp15,0.19379844713129835,0.18939393683417155
G5ART5,17.298999999999992,14351,179,P43488,16.066373737373734,198,-19,Tnfsf4,0.5586592079855008,0.5050505105083862
G5BA05,3.358595588235294,9421,272,Q6PAM0,3.3677232472324716,271,1,Prkab2,0.3676470513253676,0.3690037038970478
G5BMQ3,1.6962483399734394,3221,753,Q80T23,2.400934926958833,753,0,Sytl5,0.1328021255213414,0.13280212251925094
G5BZQ7,4.455015177065768,7711,593,Q8CIX8,3.633774422735347,563,30,Lgsn,0.16863406397841513,0.1776198924472105
G5AQW9,0.012402985074626866,14454,134,Q9DAG4,1.6365666666666667,180,-46,Tex37,0.7462686549328363,0.5555555618401111
G5BWV8,0.3568955223880599,12046,201,Q9D6N5,0.353907317073171,205,-4,Drap1,0.4975124268049753,0.48780489310482955
G5B4I3,0.1775141612200436,9696,459,Q8VDS7,0.058572499999999986,400,59,Cep57l1,0.21786492796949902,0.25000000070050016
G5C7T2,1.4256480263157905,7424,608,Q8BL43,1.0262007874015742,508,100,Rassf10,0.16447368194549183,0.19685039114117714
G5AVF4,1.6122348690153567,2006,1107,B1AQJ2,1.586392531876139,1098,9,Usp36,0.09033423694280228,0.09107468014803753
G5C555,4.674930841121496,4233,535,Q5U458,4.847522361359568,559,-24,Dnajc11,0.1869158885181869,0.17889087204841764
G5ATD2,2.474628111273792,771,1366,Q9EQJ9,2.5912967479674798,1476,-110,Magi3,0.07320644204163851,0.06775067693403586
G5B1D1,6.6171614946168535,2144,1579,Q69Z37,6.688371556694432,1561,18,Samd9l,0.06333122208447235,0.06406149842465386
G5BW77,6.503699029126215,12429,206,Q9CY25,3.2372621359223324,206,0,Mis12,0.48543687877572844,0.485436896484
G5C145,4.102349484536087,2135,970,B2RY50,4.047940212150436,1037,-67,Armc4,0.10309278291653386,0.096432014552079
G5AZ32,2.645138596491228,4915,570,Q9QZB6,2.4072886762360457,627,-57,Nr4a3,0.17543859733210188,0.15948962824502838
G5AKR3,7.642862385321102,8442,327,P21278,7.222757660167128,359,-32,Gna11,0.30581039663886844,0.27855153290113777
G5BZN0,4.398934426229507,5576,427,Q8BK67,3.3079403846153834,520,-93,Rcc2,0.23419203974749422,0.19230768973021353
G5C1Q8,0.21408769230769223,4626,650,A0A1D5RMC2,0.4598467261904767,672,-22,Zfp612,0.15384615429480003,0.148809523846741
G5BLH8,2.000216274089936,5200,467,Q9DAI4,3.068655246252676,467,0,Zbtb43,0.21413276006698043,0.21413276552446245
G5C4L2,3.0916577229876707,817,1379,Q58A65,2.9811862225586685,1321,58,Spag9,0.07251631668868488,0.07570022825895094
G5BVQ7,10.220592493297588,9368,373,P48759,7.206367454068242,381,-8,Ptx3,0.2680965142430481,0.26246719727657747
G5BT20,0.041504178272980495,8905,359,Q8BLM0,0.038661971830985915,355,4,Klf8,0.278551528904958,0.2816901196306195
G5AV30,2.7848658854166644,2926,768,P19091,2.3941023359288125,899,-131,Ar,0.13020833127341142,0.11123470338883128
G5BP10,5.2560840517241365,10382,464,P08607,4.484019189765456,469,-5,C4bpa,0.21551724234560363,0.21321961714595117
G5B2H5,0.34797441364605547,5160,469,A2AM29,1.4116608084358513,569,-100,Mllt3,0.2132196166269082,0.1757469208591811
G5BNG9,6.813163398692809,13018,153,Q8R5F3,6.842217105263157,152,1,Oard1,0.65359476501634,0.6578947394801314
G5BR07,4.06536464088398,5036,543,P08103,3.629912213740454,524,19,Hck,0.18416205967628904,0.1908396960032879
G5AN74,3.0997818181818166,8395,660,A0A1L1ST07,4.842891732283461,508,152,Ankdd1a,0.15151515513586353,0.19685039459684606
G5CAU2,0.2558863976083709,4019,1338,Q3URU2,0.39356206238064945,1571,-233,Peg3,0.07473841487796187,0.06365372401296439
G5BW94,3.0958506600660067,860,1212,Q80Y50,3.454383278145697,1208,4,Camta2,0.08250825024627108,0.08278145558142203
G5B5A5,15.438606837606837,13590,117,Q9DCD6,15.438606837606837,117,0,Gabarap,0.8547008373931625,0.8547008559290601
G5BYN2,3.62965283018868,9819,265,Q8BGV7,2.8968571428571437,329,-64,Kctd13,0.377358486916151,0.30395137062415184
G5BEV3,0.8143211382113824,13044,246,Q9CXS4,0.1569484126984127,252,-6,Cenpv,0.4065040665696748,0.3968253955986112
G5AN42,11.38018578352181,3206,619,Q9D2X5,10.406754442649433,619,0,Mau2,0.16155088732611667,0.16155088948001928
G5BQP7,0.8466504672897197,5439,535,Q9JLY0,1.0647842401500935,533,2,Socs6,0.18691588949417376,0.18761725702569554
G5CBI6,2.173901408450705,3327,639,Q9JJP2,2.1932630744849453,631,8,Tp73,0.1564945308588466,0.15847861629767107
G5AY28,3.9317528957528936,5135,518,Q920M7,2.7952127659574466,470,48,Syt17,0.19305019884380314,0.2127659560009638
G5BA43,1.262668367346939,6345,392,Q8BXQ8,1.2626463104325707,393,-1,Fam53c,0.25510205848867284,0.2544529363091601
G5BK62,0.5527300884955755,8695,452,P23798,0.2267982456140351,342,110,Pcgf2,0.22123893852359294,0.2923976623423548
G5BSU4,2.6293322884012538,10848,319,Q61711,2.889064814814815,324,-5,Ibsp,0.3134796268434167,0.308641974556067
G5BCU9,2.6033947036569978,3540,793,Q8BTK5,2.493347934918648,799,-6,Smyd4,0.12610340449861293,0.12515644455153485
G5AY95,0.19834078212290504,12217,179,Q9CQJ8,0.16279888268156423,179,0,Ndufb9,0.5586592245914358,0.5586592145938545
G5B3L2,3.5692086677367536,4890,1246,G3UYY4,4.06848357565967,1857,-611,Ttc6,0.08025682157253522,0.053850296056487904
G5ARG9,0.008193916349809887,13677,263,Q9CQT6,1.7297816593886466,229,34,,0.3802281373901139,0.436681236045066
G5AQ34,8.260393162393164,10909,234,Q99PM9,7.856432950191569,261,-27,Uck2,0.42735042797004275,0.383141765980849
G5BYV5,2.6961935975609754,4565,656,Q3TX08,1.8988838612368022,663,-7,Trmt1,0.15243902865777648,0.15082956114733084
G5BCX2,2.604818214804059,102,2756,A3KFM7,2.2426499446698607,2711,45,Chd6,0.03628447002549166,0.03688675791389768
G5ATS2,6.110588435374149,9991,294,O35640,5.691865443425076,327,-33,Anxa8,0.34013605731517,0.30581039960926293
G5BU90,0.0044720496894409935,13146,161,P17257,0.0,162,-1,Fam167b,0.6211180328590061,0.617283931274074
G5BED8,0.9465202312138732,1160,1038,Q80TM6,1.287725095785441,1044,-6,R3hdm2,0.09633911379718693,0.09578544096662296
G5AXM5,5.421221797323137,5571,523,Q8QZY2,4.391718929254301,523,0,Glyctk,0.1912045857086236,0.19120459344445528
G5ARW8,0.7398342857142858,13989,175,Q8BT88,0.014520467836257309,171,4,,0.5714285833657147,0.5847953277444446
G5BAW1,1.2080297029702969,14387,101,P32848,0.4268363636363635,110,-9,Pvalb,0.9900990005386139,0.9090908802018179
G5ANI5,4.308445078459339,2894,701,Q3TPX4,4.490170903954806,708,-7,Exoc5,0.14265335299271045,0.14124293717229358
G5C3I6,1.406628828828829,8671,555,O35984,1.754493023255814,430,125,Pbx2,0.18018017756661273,0.23255813727289779
G5C6B8,4.101202937249662,2374,749,P47713,3.992917112299461,748,1,Pla2g4a,0.1335113480476152,0.13368983661523942
G5BDX7,0.560935656836461,10780,373,A2AJW5,0.4036563307493539,387,-14,Fam217b,0.2680965183595175,0.2583979255540054
